matchId,homeTeam,awayTeam,side,teamName,eventId,playerId,playerName,minute,second,x,y,period,type,outcomeType,qualifiers,length,angle,endX,endY
1903429,Man City,Nottingham Forest,home,Man City,514,313171.0,Rúben Dias,44,35.0,37.0,16.3,FirstHalf,Aerial,Successful,"OppositeRelatedEvent, Zone, Defensive",,,,
1903429,Man City,Nottingham Forest,away,Nottingham Forest,321,402596.0,Elliot Anderson,44,35.0,63.0,83.7,FirstHalf,Aerial,Unsuccessful,"Offensive, Zone, OppositeRelatedEvent",,,,
1903429,Man City,Nottingham Forest,home,Man City,515,313171.0,Rúben Dias,44,35.0,37.0,16.3,FirstHalf,Pass,Unsuccessful,"PassEndX, Angle, HeadPass, Length, Zone, PassEndY",14.9,5.38,45.8,0.0
1903429,Man City,Nottingham Forest,away,Nottingham Forest,323,386969.0,Neco Williams,44,40.0,56.4,100.0,FirstHalf,Pass,Successful,"ThrowIn, PassEndX, Length, Angle, Zone, PassEndY",13.6,3.78,46.0,89.6
1903429,Man City,Nottingham Forest,away,Nottingham Forest,324,402596.0,Elliot Anderson,44,42.0,46.0,89.6,FirstHalf,Pass,Successful,"PassEndY, Zone, Angle, PassEndX, Length",11.5,4.54,44.1,73.0
1903429,Man City,Nottingham Forest,away,Nottingham Forest,325,328075.0,Ibrahim Sangaré,44,43.0,44.1,73.0,FirstHalf,Pass,Successful,"PassEndY, Zone, Length, Angle, PassEndX",13.1,2.80,32.3,79.4
1903429,Man City,Nottingham Forest,away,Nottingham Forest,326,445424.0,Murillo,44,47.0,32.3,79.4,FirstHalf,Pass,Successful,"Zone, Angle, PassEndY, PassEndX, Length",16.0,6.10,47.3,75.2
1903429,Man City,Nottingham Forest,away,Nottingham Forest,327,332867.0,Morgan Gibbs-White,44,50.0,49.8,71.7,FirstHalf,BallTouch,Unsuccessful,Zone,,,,
1903429,Man City,Nottingham Forest,home,Man City,517,355401.0,Rayan Aït-Nouri,44,51.0,45.1,52.3,FirstHalf,BallRecovery,Successful,,,,,
1903429,Man City,Nottingham Forest,away,Nottingham Forest,328,332867.0,Morgan Gibbs-White,44,52.0,53.2,47.4,FirstHalf,Challenge,Unsuccessful,"OppositeRelatedEvent, Zone, Defensive",,,,
1903429,Man City,Nottingham Forest,home,Man City,518,355401.0,Rayan Aït-Nouri,44,52.0,46.8,52.6,FirstHalf,TakeOn,Successful,"OppositeRelatedEvent, Zone, Offensive",,,,
1903429,Man City,Nottingham Forest,home,Man City,520,355401.0,Rayan Aït-Nouri,44,59.0,67.5,65.4,FirstHalf,Foul,Successful,"Zone, Offensive, Foul, OppositeRelatedEvent",,,,
1903429,Man City,Nottingham Forest,away,Nottingham Forest,330,328075.0,Ibrahim Sangaré,44,59.0,32.5,34.6,FirstHalf,Foul,Unsuccessful,"OppositeRelatedEvent, Foul, RelatedEventId, Defensive, Zone",,,,
1903429,Man City,Nottingham Forest,away,Nottingham Forest,331,328075.0,Ibrahim Sangaré,45,6.0,0.0,0.0,FirstHalf,Card,Successful,"Foul, Yellow, RelatedEventId",,,,
1903429,Man City,Nottingham Forest,home,Man City,522,331254.0,Phil Foden,45,59.0,72.2,67.3,FirstHalf,Pass,Successful,"PassEndY, FreekickTaken, Angle, Zone, Length, PassEndX",20.3,0.46,89.5,80.5
1903429,Man City,Nottingham Forest,home,Man City,523,357073.0,Antoine Semenyo,45,59.0,94.9,76.7,FirstHalf,Pass,Unsuccessful,"ShotAssist, Angle, PassEndX, LeftFoot, PassEndY, Zone, Cross, Longball, Length, IntentionalAssist, BigChanceCreated, KeyPass",52.4,4.73,95.7,0.0
1903429,Man City,Nottingham Forest,home,Man City,541,315227.0,Erling Haaland,46,0.0,96.9,49.5,FirstHalf,ChanceMissed,Unsuccessful,"RelatedEventId, Zone, IntentionalAssist, Assisted",,,,
1903429,Man City,Nottingham Forest,away,Nottingham Forest,333,386969.0,Neco Williams,46,29.0,13.6,100.0,FirstHalf,Pass,Successful,"PassEndY, Zone, Angle, PassEndX, Longball, Length, ThrowIn",23.3,5.92,34.4,89.4
1903429,Man City,Nottingham Forest,away,Nottingham Forest,334,402596.0,Elliot Anderson,46,32.0,34.4,89.4,FirstHalf,Aerial,Successful,"OppositeRelatedEvent, Zone, Defensive",,,,
1903429,Man City,Nottingham Forest,home,Man City,525,303139.0,Rodri,46,32.0,65.6,10.6,FirstHalf,Aerial,Unsuccessful,"Offensive, OppositeRelatedEvent, Zone",,,,
1903429,Man City,Nottingham Forest,away,Nottingham Forest,335,402596.0,Elliot Anderson,46,32.0,34.4,89.4,FirstHalf,Pass,Unsuccessful,"PassEndY, Zone, PassEndX, HeadPass, Length, Angle",10.9,5.10,38.3,74.6
1903429,Man City,Nottingham Forest,home,Man City,526,357073.0,Antoine Semenyo,46,33.0,68.0,25.6,FirstHalf,Pass,Successful,"HeadPass, PassEndY, Zone, Angle, PassEndX, Length",8.8,1.32,70.1,38.2
1903429,Man City,Nottingham Forest,home,Man City,527,386153.0,Rayan Cherki,46,35.0,70.1,38.2,FirstHalf,Pass,Successful,"PassEndX, PassEndY, HeadPass, Angle, Zone, Length",11.0,1.95,66.2,53.2
1903429,Man City,Nottingham Forest,home,Man City,528,355401.0,Rayan Aït-Nouri,46,37.0,60.4,57.4,FirstHalf,BallRecovery,Successful,,,,,
1903429,Man City,Nottingham Forest,home,Man City,529,355401.0,Rayan Aït-Nouri,46,37.0,60.2,57.4,FirstHalf,Pass,Successful,"PassEndX, Length, Zone, Angle, PassEndY",16.4,3.93,49.2,40.2
1903429,Man City,Nottingham Forest,home,Man City,530,386153.0,Rayan Cherki,46,41.0,49.2,40.2,FirstHalf,Pass,Successful,"Angle, PassEndX, Length, Zone, PassEndY",13.1,3.05,36.8,42.0
1903429,Man City,Nottingham Forest,home,Man City,531,374631.0,Marc Guéhi,46,43.0,36.8,42.0,FirstHalf,Pass,Successful,"Length, PassEndY, Zone, Angle, PassEndX",23.7,4.91,41.2,7.8
1903429,Man City,Nottingham Forest,home,Man City,532,313171.0,Rúben Dias,46,49.0,63.2,29.1,FirstHalf,Pass,Successful,"PassEndY, Length, Zone, PassEndX, Angle",12.9,2.66,52.3,37.9
1903429,Man City,Nottingham Forest,home,Man City,533,303139.0,Rodri,46,52.0,54.6,46.6,FirstHalf,Pass,Successful,"Angle, PassEndY, Zone, Length, PassEndX",31.1,1.18,65.8,88.9
1903429,Man City,Nottingham Forest,away,Nottingham Forest,336,334653.0,Nicolás Domínguez,46,58.0,32.6,12.8,FirstHalf,Challenge,Unsuccessful,"Defensive, Zone, OppositeRelatedEvent",,,,
1903429,Man City,Nottingham Forest,home,Man City,534,355401.0,Rayan Aït-Nouri,46,58.0,67.4,87.2,FirstHalf,TakeOn,Successful,"Zone, OppositeRelatedEvent, Offensive",,,,
1903429,Man City,Nottingham Forest,home,Man City,535,355401.0,Rayan Aït-Nouri,47,2.0,80.8,85.6,FirstHalf,Pass,Successful,"PassEndX, Length, Angle, PassEndY, Zone",7.0,1.40,81.9,95.7
1903429,Man City,Nottingham Forest,home,Man City,536,136741.0,Bernardo Silva,47,5.0,71.7,90.6,FirstHalf,Pass,Successful,"Length, Angle, PassEndY, Zone, PassEndX",21.6,4.15,60.8,63.6
1903429,Man City,Nottingham Forest,home,Man City,537,374631.0,Marc Guéhi,47,8.0,61.0,59.7,FirstHalf,Pass,Successful,"PassEndY, Angle, Length, PassEndX, Zone",24.5,5.15,71.0,27.1
1903429,Man City,Nottingham Forest,home,Man City,538,386153.0,Rayan Cherki,47,12.0,72.8,23.8,FirstHalf,Pass,Successful,"PassEndX, Length, Angle, PassEndY, Zone",14.6,0.38,85.7,31.8
1903429,Man City,Nottingham Forest,home,Man City,539,315227.0,Erling Haaland,47,17.0,79.1,29.7,FirstHalf,Pass,Unsuccessful,"Length, Zone, Angle, PassEndY, PassEndX, Chipped, Longball",38.9,0.92,100.0,75.3
1903429,Man City,Nottingham Forest,away,Nottingham Forest,339,78386.0,Matz Sels,47,50.0,2.2,51.4,FirstHalf,Pass,Unsuccessful,"Angle, Zone, PassEndY, MissHigh, GoalKick, Length, Longball, PassEndX",70.7,0.28,67.0,79.7
1903429,Man City,Nottingham Forest,home,Man City,542,313171.0,Rúben Dias,47,55.0,30.9,16.0,FirstHalf,BallRecovery,Successful,,,,,
1903429,Man City,Nottingham Forest,home,Man City,543,313171.0,Rúben Dias,47,59.0,28.5,19.5,FirstHalf,Pass,Successful,"PassEndY, Zone, Angle, Length, PassEndX",29.9,2.48,6.1,46.6
1903429,Man City,Nottingham Forest,home,Man City,544,262515.0,Gianluigi Donnarumma,48,6.0,10.9,42.6,FirstHalf,Pass,Successful,"Zone, Angle, Length, PassEndY, PassEndX",20.9,1.55,11.3,73.3
1903429,Man City,Nottingham Forest,home,Man City,545,374631.0,Marc Guéhi,48,10.0,11.1,81.4,FirstHalf,Pass,Successful,"PassEndX, Zone, Length, Angle, PassEndY",13.2,0.90,18.9,96.6
1903429,Man City,Nottingham Forest,home,Man City,546,355401.0,Rayan Aït-Nouri,48,12.0,18.9,96.6,FirstHalf,Pass,Successful,"Angle, Zone, Length, PassEndY, PassEndX",13.6,3.51,6.8,89.4
1903429,Man City,Nottingham Forest,home,Man City,547,374631.0,Marc Guéhi,48,16.0,9.0,95.5,FirstHalf,Pass,Successful,"PassEndX, Zone, Length, Angle, PassEndY, Chipped",26.7,6.24,34.4,94.0
1903429,Man City,Nottingham Forest,home,Man City,548,357073.0,Antoine Semenyo,48,18.0,34.4,94.0,FirstHalf,Aerial,Successful,"Defensive, Zone, OppositeRelatedEvent",,,,
1903429,Man City,Nottingham Forest,away,Nottingham Forest,340,443545.0,Jair Cunha,48,18.0,65.6,6.0,FirstHalf,Aerial,Unsuccessful,"Zone, OppositeRelatedEvent, Offensive",,,,
1903429,Man City,Nottingham Forest,home,Man City,549,357073.0,Antoine Semenyo,48,18.0,34.4,94.0,FirstHalf,BallTouch,Unsuccessful,Zone,,,,
1903429,Man City,Nottingham Forest,away,Nottingham Forest,341,315543.0,Ola Aina,48,21.0,71.1,9.8,FirstHalf,Pass,Unsuccessful,"PassEndX, Length, Angle, OppositeRelatedEvent, Offensive, Zone, PassEndY",4.8,3.14,66.5,9.8
1903429,Man City,Nottingham Forest,home,Man City,550,386153.0,Rayan Cherki,48,21.0,33.5,90.2,FirstHalf,BlockedPass,Successful,"Zone, OppositeRelatedEvent, Defensive",,,,
1903429,Man City,Nottingham Forest,home,Man City,552,357073.0,Antoine Semenyo,48,22.0,38.6,97.1,FirstHalf,Pass,Unsuccessful,"Zone, PassEndX, OppositeRelatedEvent, Offensive, Length, Angle, PassEndY",0.7,0.00,39.3,97.1
1903429,Man City,Nottingham Forest,away,Nottingham Forest,342,443545.0,Jair Cunha,48,22.0,60.7,2.9,FirstHalf,BlockedPass,Successful,"OppositeRelatedEvent, Zone, Defensive",,,,
1903429,Man City,Nottingham Forest,home,Man City,553,355401.0,Rayan Aït-Nouri,48,42.0,38.3,100.0,FirstHalf,Pass,Unsuccessful,"PassEndY, Zone, Longball, Length, ThrowIn, Angle, PassEndX",32.0,5.91,66.7,84.1
1903429,Man City,Nottingham Forest,away,Nottingham Forest,344,319785.0,Nikola Milenkovic,48,44.0,39.3,27.7,FirstHalf,BallRecovery,Successful,,,,,
1903429,Man City,Nottingham Forest,away,Nottingham Forest,345,319785.0,Nikola Milenkovic,48,44.0,39.3,27.7,FirstHalf,Pass,Successful,"Angle, PassEndY, Zone, Length, PassEndX",26.3,2.91,14.9,36.5
1903429,Man City,Nottingham Forest,away,Nottingham Forest,346,78386.0,Matz Sels,48,49.0,15.9,37.3,FirstHalf,Pass,Successful,"PassEndX, Length, PassEndY, Angle, Zone",16.9,0.89,26.0,56.7
1903429,Man City,Nottingham Forest,away,Nottingham Forest,347,445424.0,Murillo,48,52.0,26.0,56.7,FirstHalf,Pass,Successful,"Zone, PassEndY, Angle, Length, PassEndX",9.9,5.66,33.7,48.2
1903429,Man City,Nottingham Forest,away,Nottingham Forest,348,402596.0,Elliot Anderson,48,57.0,34.3,40.8,FirstHalf,Pass,Successful,"Zone, PassEndY, Length, Angle, PassEndX",21.3,5.10,42.0,11.8
1903429,Man City,Nottingham Forest,away,Nottingham Forest,349,443545.0,Jair Cunha,48,59.0,44.6,11.9,FirstHalf,Pass,Successful,"Zone, Length, PassEndY, Angle, PassEndX",13.4,5.98,56.8,6.0
1903429,Man City,Nottingham Forest,away,Nottingham Forest,350,,,49,0.0,0.0,0.0,FirstHalf,End,Successful,,,,,
1903429,Man City,Nottingham Forest,home,Man City,554,,,49,0.0,0.0,0.0,FirstHalf,End,Successful,,,,,
1903429,Man City,Nottingham Forest,away,Nottingham Forest,353,,,45,0.0,0.0,0.0,SecondHalf,Start,Successful,,,,,
1903429,Man City,Nottingham Forest,home,Man City,556,,,45,0.0,0.0,0.0,SecondHalf,Start,Successful,,,,,
1903429,Man City,Nottingham Forest,home,Man City,557,386153.0,Rayan Cherki,45,0.0,50.2,50.2,SecondHalf,Pass,Successful,"PassEndX, Angle, PassEndY, Length, Zone",26.4,3.18,25.1,48.7
1903429,Man City,Nottingham Forest,home,Man City,558,262515.0,Gianluigi Donnarumma,45,7.0,27.5,46.3,SecondHalf,Pass,Successful,"PassEndX, Length, PassEndY, Angle, Zone",24.3,1.13,37.4,78.6
1903429,Man City,Nottingham Forest,home,Man City,559,355401.0,Rayan Aït-Nouri,45,15.0,38.1,77.8,SecondHalf,Pass,Successful,"PassEndY, Zone, Length, Angle, PassEndX",17.2,3.36,22.1,72.3
1903429,Man City,Nottingham Forest,home,Man City,560,374631.0,Marc Guéhi,45,18.0,20.8,66.4,SecondHalf,Pass,Successful,"PassEndX, PassEndY, Angle, Zone, Length",29.4,4.94,27.0,24.3
1903429,Man City,Nottingham Forest,home,Man City,561,313171.0,Rúben Dias,45,21.0,27.3,23.7,SecondHalf,Pass,Successful,"Angle, Zone, Length, PassEndY, PassEndX",18.8,5.49,39.8,4.0
1903429,Man City,Nottingham Forest,home,Man City,562,394933.0,Matheus Nunes,45,24.0,41.4,4.6,SecondHalf,Pass,Successful,"Zone, Angle, PassEndY, Length, PassEndX",15.5,1.65,40.3,27.4
1903429,Man City,Nottingham Forest,home,Man City,563,136741.0,Bernardo Silva,45,28.0,52.5,38.2,SecondHalf,Pass,Successful,"PassEndX, Zone, Length, PassEndY, Angle",10.3,5.69,60.6,29.7
1903429,Man City,Nottingham Forest,home,Man City,564,331254.0,Phil Foden,45,31.0,65.1,30.0,SecondHalf,Pass,Successful,"PassEndY, PassEndX, Angle, Length, Zone",17.8,4.99,69.7,4.8
1903429,Man City,Nottingham Forest,home,Man City,565,394933.0,Matheus Nunes,45,33.0,69.7,5.4,SecondHalf,Pass,Successful,"PassEndY, Angle, Zone, Length, PassEndX",18.7,2.13,60.3,28.8
1903429,Man City,Nottingham Forest,home,Man City,566,136741.0,Bernardo Silva,45,38.0,62.3,30.4,SecondHalf,Pass,Successful,"Angle, PassEndY, PassEndX, Length, Zone",24.4,2.33,46.4,56.5
1903429,Man City,Nottingham Forest,home,Man City,567,374631.0,Marc Guéhi,45,41.0,52.0,63.7,SecondHalf,Pass,Successful,"Zone, PassEndY, Length, PassEndX, Angle",13.9,0.78,61.4,78.1
1903429,Man City,Nottingham Forest,home,Man City,568,386153.0,Rayan Cherki,45,45.0,54.8,71.4,SecondHalf,Pass,Successful,"PassEndY, Zone, PassEndX, Angle, Length, Chipped",27.5,4.70,54.6,31.0
1903429,Man City,Nottingham Forest,home,Man City,569,136741.0,Bernardo Silva,45,47.0,54.6,31.0,SecondHalf,Pass,Successful,"Length, PassEndX, Zone, PassEndY, Angle",15.0,3.11,40.3,31.6
1903429,Man City,Nottingham Forest,home,Man City,570,313171.0,Rúben Dias,45,48.0,40.3,31.6,SecondHalf,Pass,Successful,"Zone, Angle, PassEndY, PassEndX, Length",25.7,5.46,57.0,3.9
1903429,Man City,Nottingham Forest,home,Man City,571,394933.0,Matheus Nunes,45,51.0,56.4,9.9,SecondHalf,Pass,Successful,"Zone, Angle, PassEndY, PassEndX, Length",20.0,3.01,37.5,13.8
1903429,Man City,Nottingham Forest,home,Man City,572,136741.0,Bernardo Silva,45,54.0,36.2,17.8,SecondHalf,Pass,Successful,"PassEndX, Zone, Angle, Length, PassEndY",29.4,1.69,32.8,60.7
1903429,Man City,Nottingham Forest,home,Man City,573,374631.0,Marc Guéhi,46,1.0,54.7,68.4,SecondHalf,Pass,Successful,"Length, Zone, PassEndX, PassEndY, Angle",21.4,1.18,62.5,97.5
1903429,Man City,Nottingham Forest,home,Man City,574,355401.0,Rayan Aït-Nouri,46,4.0,62.6,97.5,SecondHalf,Pass,Successful,"PassEndY, PassEndX, Angle, Zone, Length",12.9,4.82,63.9,78.6
1903429,Man City,Nottingham Forest,home,Man City,575,386153.0,Rayan Cherki,46,6.0,63.9,78.6,SecondHalf,Pass,Successful,"Angle, Length, PassEndY, PassEndX, Zone",19.1,3.14,45.7,78.6
1903429,Man City,Nottingham Forest,home,Man City,576,374631.0,Marc Guéhi,46,8.0,45.7,78.6,SecondHalf,Pass,Successful,"PassEndY, Angle, Zone, PassEndX, Length",14.3,6.13,59.2,75.4
1903429,Man City,Nottingham Forest,home,Man City,577,355401.0,Rayan Aït-Nouri,46,11.0,59.2,75.4,SecondHalf,Pass,Successful,"PassEndX, Length, Zone, Angle, PassEndY",19.7,2.94,40.8,81.1
1903429,Man City,Nottingham Forest,home,Man City,578,374631.0,Marc Guéhi,46,14.0,42.0,78.4,SecondHalf,Pass,Successful,"PassEndY, Angle, PassEndX, Length, Zone",13.2,5.90,53.7,71.1
1903429,Man City,Nottingham Forest,home,Man City,579,386153.0,Rayan Cherki,46,15.0,53.7,71.1,SecondHalf,Pass,Successful,"PassEndX, PassEndY, LayOff, Zone, Length, Angle",22.0,4.41,47.4,40.2
1903429,Man City,Nottingham Forest,home,Man City,580,136741.0,Bernardo Silva,46,19.0,53.5,39.1,SecondHalf,Pass,Successful,"PassEndX, Angle, PassEndY, Zone, Length",11.5,0.53,62.9,47.7
1903429,Man City,Nottingham Forest,home,Man City,581,331254.0,Phil Foden,46,19.0,62.9,47.7,SecondHalf,Pass,Unsuccessful,"Zone, Length, PassEndY, PassEndX, Angle",11.0,0.55,71.8,56.1
1903429,Man City,Nottingham Forest,away,Nottingham Forest,354,443545.0,Jair Cunha,46,21.0,27.9,38.2,SecondHalf,Pass,Unsuccessful,"PassEndY, Length, Angle, PassEndX, Zone",15.0,5.95,41.4,31.0
1903429,Man City,Nottingham Forest,home,Man City,582,374631.0,Marc Guéhi,46,25.0,56.5,69.4,SecondHalf,Pass,Successful,"PassEndX, Angle, Length, Zone, PassEndY",12.2,0.77,64.9,81.9
1903429,Man City,Nottingham Forest,home,Man City,583,355401.0,Rayan Aït-Nouri,46,28.0,64.9,81.9,SecondHalf,Pass,Successful,"Angle, Zone, Length, PassEndY, PassEndX",7.1,3.97,60.3,74.2
1903429,Man City,Nottingham Forest,home,Man City,584,303139.0,Rodri,46,32.0,60.3,67.6,SecondHalf,Pass,Successful,"Length, PassEndX, PassEndY, Zone, Angle",20.9,4.47,55.6,37.8
1903429,Man City,Nottingham Forest,home,Man City,585,313171.0,Rúben Dias,46,35.0,60.9,34.2,SecondHalf,Pass,Successful,"PassEndX, Angle, PassEndY, Zone, Length",24.0,5.21,71.9,3.3
1903429,Man City,Nottingham Forest,home,Man City,586,394933.0,Matheus Nunes,46,42.0,73.8,7.6,SecondHalf,Pass,Successful,"PassEndY, PassEndX, Angle, Length, Zone",12.0,1.96,69.5,24.0
1903429,Man City,Nottingham Forest,home,Man City,587,136741.0,Bernardo Silva,46,47.0,75.5,11.7,SecondHalf,Pass,Successful,"Zone, Angle, PassEndY, PassEndX, Length",10.5,3.49,66.1,6.4
1903429,Man City,Nottingham Forest,home,Man City,588,303139.0,Rodri,46,49.0,66.1,6.4,SecondHalf,Pass,Successful,"PassEndX, PassEndY, Angle, Zone, Length",11.9,6.09,77.2,3.1
1903429,Man City,Nottingham Forest,home,Man City,589,394933.0,Matheus Nunes,46,53.0,75.9,19.9,SecondHalf,Pass,Unsuccessful,"PassEndX, Angle, Length, Zone, PassEndY",18.1,0.06,93.1,21.6
1903429,Man City,Nottingham Forest,away,Nottingham Forest,355,445424.0,Murillo,46,56.0,11.8,81.7,SecondHalf,Pass,Unsuccessful,"Angle, Zone, Length, PassEndY, PassEndX",19.9,0.27,30.1,89.4
1903429,Man City,Nottingham Forest,home,Man City,590,303139.0,Rodri,46,57.0,69.2,6.9,SecondHalf,Pass,Successful,"Length, PassEndX, Angle, Zone, PassEndY",7.5,1.36,70.7,17.7
1903429,Man City,Nottingham Forest,away,Nottingham Forest,356,402596.0,Elliot Anderson,47,0.0,26.2,87.5,SecondHalf,Challenge,Unsuccessful,"Zone, OppositeRelatedEvent, Defensive",,,,
1903429,Man City,Nottingham Forest,home,Man City,591,394933.0,Matheus Nunes,47,0.0,73.8,12.5,SecondHalf,TakeOn,Successful,"Zone, Offensive, OppositeRelatedEvent",,,,
1903429,Man City,Nottingham Forest,home,Man City,592,394933.0,Matheus Nunes,47,1.0,78.6,14.2,SecondHalf,Pass,Successful,"Angle, PassEndX, Length, Zone, PassEndY",11.6,3.75,69.5,4.5
1903429,Man City,Nottingham Forest,home,Man City,593,303139.0,Rodri,47,2.0,69.5,4.5,SecondHalf,Pass,Successful,"PassEndY, Angle, Length, Zone, PassEndX",8.6,1.36,71.2,16.8
1903429,Man City,Nottingham Forest,home,Man City,594,331254.0,Phil Foden,47,4.0,71.2,16.8,SecondHalf,Pass,Successful,"Angle, PassEndY, Length, Zone, PassEndX",9.5,5.15,75.0,4.2
1903429,Man City,Nottingham Forest,home,Man City,595,394933.0,Matheus Nunes,47,7.0,75.0,4.2,SecondHalf,Pass,Successful,"PassEndY, Angle, Zone, Length, Chipped, PassEndX",20.3,2.03,66.4,30.9
1903429,Man City,Nottingham Forest,away,Nottingham Forest,358,334653.0,Nicolás Domínguez,47,10.0,29.0,74.0,SecondHalf,Challenge,Unsuccessful,"Zone, OppositeRelatedEvent, Defensive",,,,
1903429,Man City,Nottingham Forest,home,Man City,596,355401.0,Rayan Aït-Nouri,47,10.0,71.0,26.0,SecondHalf,TakeOn,Successful,"OppositeRelatedEvent, Zone, Offensive",,,,
1903429,Man City,Nottingham Forest,away,Nottingham Forest,360,402596.0,Elliot Anderson,47,14.0,18.1,80.8,SecondHalf,Challenge,Unsuccessful,"Zone, Defensive, OppositeRelatedEvent",,,,
1903429,Man City,Nottingham Forest,home,Man City,597,355401.0,Rayan Aït-Nouri,47,14.0,81.8,19.2,SecondHalf,TakeOn,Successful,"OppositeRelatedEvent, Zone, Offensive",,,,
1903429,Man City,Nottingham Forest,home,Man City,598,355401.0,Rayan Aït-Nouri,47,17.0,95.0,27.0,SecondHalf,TakeOn,Unsuccessful,"Offensive, OppositeRelatedEvent, Zone",,,,
1903429,Man City,Nottingham Forest,away,Nottingham Forest,361,402596.0,Elliot Anderson,47,17.0,5.0,73.0,SecondHalf,Tackle,Successful,"StandingSave, Defensive, Zone, OppositeRelatedEvent",,,,
1903429,Man City,Nottingham Forest,away,Nottingham Forest,362,386969.0,Neco Williams,47,19.0,6.9,80.2,SecondHalf,BallRecovery,Successful,,,,,
1903429,Man City,Nottingham Forest,away,Nottingham Forest,363,386969.0,Neco Williams,47,21.0,5.9,91.2,SecondHalf,Pass,Unsuccessful,"Longball, PassEndX, Length, PassEndY, Angle, Zone",32.8,6.19,37.0,86.7
1903429,Man City,Nottingham Forest,home,Man City,599,313171.0,Rúben Dias,47,24.0,59.8,5.5,SecondHalf,Pass,Successful,"Zone, Angle, PassEndY, PassEndX, Length",9.4,0.77,66.2,15.1
1903429,Man City,Nottingham Forest,home,Man City,600,331254.0,Phil Foden,47,26.0,66.2,15.1,SecondHalf,Pass,Successful,"Length, PassEndX, Angle, PassEndY, Zone",12.9,2.22,58.8,30.3
1903429,Man City,Nottingham Forest,home,Man City,601,136741.0,Bernardo Silva,47,27.0,58.8,30.3,SecondHalf,BallRecovery,Successful,,,,,
1903429,Man City,Nottingham Forest,home,Man City,602,136741.0,Bernardo Silva,47,28.0,58.8,30.3,SecondHalf,Pass,Successful,"Zone, Length, Angle, PassEndY, PassEndX",14.3,4.90,61.4,9.7
1903429,Man City,Nottingham Forest,home,Man City,603,303139.0,Rodri,47,29.0,61.4,9.7,SecondHalf,Pass,Successful,"Angle, Length, PassEndY, Zone, PassEndX",7.8,0.51,67.9,15.3
1903429,Man City,Nottingham Forest,home,Man City,604,355401.0,Rayan Aït-Nouri,47,30.0,67.9,15.3,SecondHalf,Pass,Successful,"Length, PassEndX, Zone, PassEndY, Angle",16.4,1.94,62.2,37.8
1903429,Man City,Nottingham Forest,home,Man City,605,136741.0,Bernardo Silva,47,32.0,62.2,37.8,SecondHalf,Pass,Successful,"Angle, Length, Zone, PassEndY, PassEndX",17.4,1.75,59.2,63.0
1903429,Man City,Nottingham Forest,home,Man City,606,386153.0,Rayan Cherki,47,34.0,60.9,52.5,SecondHalf,Pass,Successful,"PassEndY, Angle, Length, PassEndX, Zone",11.0,4.32,56.9,37.5
1903429,Man City,Nottingham Forest,home,Man City,607,136741.0,Bernardo Silva,47,37.0,56.9,37.5,SecondHalf,Pass,Successful,"Length, PassEndX, Angle, PassEndY, Zone",7.6,6.09,64.0,35.4
1903429,Man City,Nottingham Forest,home,Man City,608,386153.0,Rayan Cherki,47,41.0,64.0,35.4,SecondHalf,Pass,Successful,"PassEndX, Angle, Length, Zone, PassEndY",19.1,1.51,65.1,63.4
1903429,Man City,Nottingham Forest,home,Man City,609,355401.0,Rayan Aït-Nouri,47,50.0,66.2,66.4,SecondHalf,Pass,Successful,"PassEndX, Zone, Angle, Length, PassEndY",23.1,4.74,66.8,32.5
1903429,Man City,Nottingham Forest,home,Man City,610,136741.0,Bernardo Silva,47,52.0,71.0,32.1,SecondHalf,Pass,Successful,"PassEndX, Angle, Length, Zone, PassEndY",21.7,5.42,84.5,7.9
1903429,Man City,Nottingham Forest,home,Man City,611,394933.0,Matheus Nunes,48,0.0,89.6,23.5,SecondHalf,Pass,Successful,"PassEndY, Zone, Length, Angle, PassEndX",11.7,3.03,78.5,25.5
1903429,Man City,Nottingham Forest,home,Man City,612,136741.0,Bernardo Silva,48,2.0,77.9,31.2,SecondHalf,Pass,Successful,"Angle, Zone, PassEndY, PassEndX, Length",13.5,2.31,69.2,45.9
1903429,Man City,Nottingham Forest,home,Man City,613,303139.0,Rodri,48,4.0,69.2,45.9,SecondHalf,Pass,Successful,"Zone, Length, PassEndY, PassEndX, Angle",14.9,1.33,72.6,67.2
1903429,Man City,Nottingham Forest,home,Man City,614,355401.0,Rayan Aït-Nouri,48,7.0,72.6,67.2,SecondHalf,Pass,Successful,"Zone, Length, PassEndY, Angle, PassEndX",5.7,4.82,73.2,58.8
1903429,Man City,Nottingham Forest,home,Man City,615,386153.0,Rayan Cherki,48,8.0,73.2,58.8,SecondHalf,Pass,Successful,"Angle, PassEndY, PassEndX, Zone, Length",7.3,2.00,70.3,68.5
1903429,Man City,Nottingham Forest,home,Man City,616,355401.0,Rayan Aït-Nouri,48,9.0,70.3,68.5,SecondHalf,Pass,Successful,"Length, PassEndX, PassEndY, Zone, Angle",11.1,0.85,77.3,80.7
1903429,Man City,Nottingham Forest,home,Man City,617,386153.0,Rayan Cherki,48,14.0,68.0,81.9,SecondHalf,Pass,Successful,"Zone, Angle, Length, PassEndX, PassEndY",24.1,3.18,45.1,80.7
1903429,Man City,Nottingham Forest,home,Man City,618,374631.0,Marc Guéhi,48,15.0,45.1,80.7,SecondHalf,Pass,Successful,"Zone, Angle, PassEndX, Length, PassEndY",11.7,0.06,56.2,81.7
